,ProductionBudget,Director_Avg_Rating,OMDB_Runtime,ReleaseMonth,Writer_Avg_Rating,OMDB_imdbRating,orig_index,actual,predictions
2509,22000000,7.28,106.0,2.0,7.27,6.3,2537,6.3,7.42621
2510,22000000,6.36,104.0,8.0,6.43,6.8,2538,6.8,6.4683285
2511,22000000,7.57,131.0,1.0,7.19,7.3,2539,7.3,7.5316243
2512,22000000,5.9,114.0,8.0,6.52,6.9,2540,6.9,6.4089184
2513,22000000,4.7,83.0,8.0,4.88,4.7,2541,4.7,4.5446434
2514,22000000,6.0,91.0,5.0,5.49,4.3,2542,4.3,5.4865775
2515,22000000,5.9,104.0,1.0,5.9,5.9,2543,5.9,5.8201156
2516,22000000,6.62,100.0,11.0,6.4,6.5,2544,6.5,6.512522
2517,22000000,4.65,87.0,9.0,5.76,5.9,2545,5.9,5.0436206
2518,22000000,5.71,90.0,2.0,5.72,5.8,2546,5.8,5.5249653
2519,22000000,6.71,142.0,7.0,6.68,6.7,2547,6.7,6.8745737
2520,22000000,5.8,106.0,9.0,6.22,5.8,2548,5.8,6.12352
2521,22000000,5.4,96.0,9.0,5.91,5.2,2549,5.2,5.6901813
2522,22000000,6.41,136.0,7.0,6.8,6.8,2550,6.8,6.8487663
2523,22000000,6.05,98.0,4.0,5.76,5.6,2551,5.6,5.78214
2524,22000000,4.0,95.0,8.0,4.0,4.0,2552,4.0,3.711285
2525,22000000,5.7,95.0,10.0,6.34,5.7,2553,5.7,6.147648
2526,22000000,6.64,107.0,10.0,6.67,6.5,2554,6.5,6.7425394
2527,22000000,6.67,122.0,11.0,6.73,6.5,2555,6.5,6.833672
2528,22000000,7.0,116.0,12.0,6.95,6.7,2556,6.7,7.089022
2529,22000000,4.1,104.0,11.0,6.26,4.1,2557,4.1,5.467116
2530,22000000,5.92,77.0,8.0,5.45,3.9,2558,3.9,5.413597
2531,22000000,5.68,91.0,12.0,5.72,4.6,2559,4.6,5.639796
2532,22000000,6.2,114.0,3.0,6.2,6.2,2560,6.2,6.2582674
2533,22000000,6.0,92.0,10.0,6.33,6.3,2561,6.3,6.236102
2534,22000000,6.4,105.0,10.0,6.15,5.4,2562,5.4,6.268695
2535,21600000,7.1,120.0,1.0,7.1,7.1,2564,7.1,7.2794647
2536,21500000,6.63,119.0,10.0,6.99,7.2,2565,7.2,7.0103927
2537,21500000,6.8,117.0,7.0,6.05,7.2,2566,7.2,6.368207
2538,21500000,6.19,101.0,12.0,6.37,6.5,2567,6.5,6.3470197
2539,21500000,6.85,112.0,7.0,6.85,6.3,2568,6.3,6.96982
2540,21000000,6.64,122.0,12.0,7.27,7.7,2569,7.7,7.225126
2541,21000000,6.2,102.0,4.0,6.2,6.2,2570,6.2,6.220783
2542,21000000,5.87,103.0,4.0,6.71,6.5,2571,6.5,6.5105805
2543,21000000,7.0,81.0,6.0,6.91,7.7,2572,7.7,6.9866323
2544,21000000,7.11,136.0,6.0,6.02,5.9,2573,5.9,6.502296
2545,21000000,6.59,90.0,9.0,6.73,7.3,2574,7.3,6.7300267
2546,21000000,4.8,96.0,3.0,5.4,4.8,2575,4.8,4.9384084
2547,21000000,5.58,106.0,9.0,6.45,6.4,2576,6.4,6.22685
2548,21000000,5.22,133.0,11.0,5.73,6.2,2577,6.2,5.6262126
2549,21000000,6.6,123.0,1.0,7.31,7.6,2578,7.6,7.2785664
2550,21000000,5.4,93.0,5.0,5.7,5.4,2579,5.4,5.366606
2551,21000000,5.9,95.0,8.0,5.6,5.9,2580,5.9,5.6134257
2552,21000000,6.06,92.0,10.0,6.58,6.8,2581,6.8,6.443775
2553,21000000,5.78,113.0,3.0,6.1,6.5,2582,6.5,6.0230865
2554,21000000,6.05,127.0,1.0,6.7,7.0,2583,7.0,6.64155
2555,21000000,5.6,101.0,11.0,5.0,5.0,2584,5.0,4.976382
2556,21000000,5.5,104.0,3.0,5.75,4.8,2585,4.8,5.512964
2557,21000000,6.05,120.0,8.0,5.96,6.1,2586,6.1,6.0542374
2558,21000000,7.51,98.0,6.0,6.67,7.0,2587,7.0,7.021455
2559,21000000,6.17,117.0,10.0,6.6,6.6,2588,6.6,6.5609875
2560,21000000,6.53,91.0,5.0,6.6,6.6,2589,6.6,6.6248093
2561,21000000,5.9,103.0,2.0,5.9,5.9,2590,5.9,5.837201
2562,21000000,5.7,102.0,10.0,5.7,5.7,2591,5.7,5.6634545
2563,21000000,5.45,90.0,7.0,4.6,4.6,2592,4.6,4.7127604
2564,21000000,6.67,113.0,2.0,6.73,5.7,2593,5.7,6.8388243
2565,20700000,6.43,110.0,9.0,6.39,6.3,2594,6.3,6.475404
2566,20700000,7.06,97.0,4.0,7.0,6.8,2595,6.8,7.1223707
2567,20500000,6.0,114.0,7.0,6.0,6.0,2596,6.0,6.043297
2568,20500000,4.7,90.0,8.0,5.94,4.7,2597,4.7,5.2966
2569,20000000,7.49,115.0,6.0,7.39,8.4,2598,8.4,7.5985837
2570,20000000,7.48,84.0,11.0,7.55,8.0,2599,8.0,7.617891
2571,20000000,7.13,116.0,3.0,6.9,6.8,2600,6.8,7.1244755
2572,20000000,6.72,120.0,11.0,6.23,6.8,2601,6.8,6.472835
2573,20000000,6.82,100.0,5.0,6.15,6.5,2602,6.5,6.404842
2574,20000000,7.72,128.0,12.0,6.96,8.0,2603,8.0,7.3690715
2575,20000000,5.5,109.0,10.0,5.5,5.5,2605,5.5,5.4336586
2576,20000000,5.92,105.0,3.0,6.0,5.6,2606,5.6,5.9671845
2577,20000000,7.9,113.0,11.0,7.27,7.9,2607,7.9,7.624404
2578,20000000,6.93,118.0,2.0,6.97,8.6,2608,8.6,7.118666
2579,20000000,6.0,94.0,2.0,6.71,7.0,2609,7.0,6.519386
2580,20000000,6.78,94.0,10.0,6.74,7.0,2610,7.0,6.808893
2581,20000000,5.93,100.0,7.0,6.24,6.2,2611,6.2,6.160039
2582,20000000,6.17,129.0,1.0,6.17,6.6,2612,6.6,6.2710495
2583,20000000,4.89,91.0,10.0,3.9,3.9,2613,3.9,4.037297
2584,20000000,6.12,105.0,10.0,5.58,5.5,2614,5.5,5.7326417
2585,20000000,5.3,97.0,7.0,5.3,4.9,2615,4.9,5.069008
2586,20000000,6.55,90.0,8.0,5.82,6.7,2616,6.7,6.019678
2587,20000000,4.95,95.0,1.0,4.88,4.7,2617,4.7,4.718085
2588,20000000,7.13,115.0,12.0,7.18,7.3,2618,7.3,7.3032017
2589,20000000,7.31,109.0,10.0,5.93,7.2,2619,7.2,6.4189506
2590,20000000,5.93,105.0,4.0,6.02,6.8,2620,6.8,5.9906783
2591,20000000,6.63,104.0,7.0,5.9,5.9,2621,5.9,6.158314
2592,20000000,5.76,112.0,7.0,6.0,6.0,2622,6.0,5.9493113
2593,20000000,6.0,110.0,4.0,6.22,6.0,2623,6.0,6.19333
2594,20000000,5.54,109.0,6.0,5.03,5.8,2624,5.8,5.012283
2595,20000000,5.0,108.0,4.0,5.62,5.0,2625,5.0,5.1481667
2596,20000000,6.56,117.0,4.0,7.0,7.0,2626,7.0,7.0092072
2597,20000000,6.12,111.0,10.0,5.55,5.0,2627,5.0,5.7299943
2598,20000000,5.65,107.0,3.0,6.35,6.0,2628,6.0,6.1548576
2599,20000000,5.22,121.0,4.0,5.26,4.7,2629,4.7,5.020424
2600,20000000,6.3,132.0,3.0,6.97,6.3,2630,6.3,6.942834
2601,20000000,5.7,118.0,12.0,5.8,5.9,2632,5.9,5.8037853
2602,20000000,7.4,110.0,6.0,7.4,7.4,2633,7.4,7.562995
2603,20000000,5.92,117.0,2.0,5.5,5.4,2634,5.4,5.533413
2604,20000000,5.75,111.0,4.0,5.88,5.9,2635,5.9,5.828347
2605,20000000,6.93,105.0,12.0,7.13,7.9,2636,7.9,7.173038
2606,20000000,6.4,117.0,9.0,6.72,6.8,2637,6.8,6.731108
2607,20000000,5.9,128.0,1.0,7.5,7.5,2638,7.5,7.201783
2608,20000000,6.4,112.0,12.0,6.57,6.7,2639,6.7,6.596495
2609,20000000,6.7,102.0,8.0,6.7,6.7,2640,6.7,6.7796206
2610,20000000,6.53,114.0,12.0,5.3,5.3,2641,5.3,5.6954618
2611,20000000,2.66,83.0,2.0,3.1,2.8,2642,2.8,2.6699905
2612,20000000,5.3,72.0,2.0,5.47,5.3,2643,5.3,5.226443
2613,20000000,5.9,96.0,3.0,6.57,5.9,2644,5.9,6.3823433
2614,20000000,4.93,89.0,2.0,5.25,4.2,2645,4.2,4.9254947
2615,20000000,6.3,77.0,2.0,6.41,6.3,2646,6.3,6.329337
2616,20000000,7.28,129.0,11.0,7.46,8.1,2647,8.1,7.602316
2617,20000000,7.1,132.0,11.0,7.1,7.1,2648,7.1,7.2811847
2618,20000000,5.22,120.0,3.0,5.26,5.9,2649,5.9,5.0291915
2619,20000000,6.97,111.0,6.0,6.47,6.6,2650,6.6,6.727311
2620,20000000,5.22,100.0,3.0,5.26,4.5,2651,4.5,5.0414777
2621,20000000,6.41,123.0,7.0,7.0,7.0,2652,7.0,6.9657593
2622,20000000,6.2,86.0,11.0,6.51,6.2,2653,6.2,6.419931
2623,20000000,2.66,86.0,1.0,3.1,2.4,2654,2.4,2.6763015
2624,20000000,6.53,110.0,9.0,5.91,6.2,2655,6.2,6.1503506
2625,20000000,5.6,102.0,10.0,5.65,5.0,2656,5.0,5.588295
2626,20000000,5.72,96.0,7.0,6.58,6.5,2657,6.5,6.340342
2627,20000000,6.53,129.0,5.0,6.71,6.9,2658,6.9,6.8108277
2628,20000000,5.77,124.0,8.0,6.1,5.7,2659,5.7,6.079103
2629,20000000,5.53,93.0,7.0,6.11,6.3,2660,6.3,5.8858294
2630,20000000,6.49,115.0,10.0,6.93,6.2,2661,6.2,6.90968
2631,20000000,6.72,107.0,2.0,6.15,6.3,2662,6.3,6.3814864
2632,20000000,2.66,82.0,8.0,3.1,3.4,2663,3.4,2.6497016
2633,20000000,6.8,127.0,3.0,6.8,6.8,2664,6.8,6.9688687
2634,20000000,6.87,105.0,9.0,6.33,6.3,2665,6.3,6.564294
2635,20000000,6.17,100.0,2.0,6.12,6.1,2666,6.1,6.132319
2636,20000000,7.08,108.0,3.0,7.74,8.3,2667,8.3,7.7148576
2637,20000000,7.72,143.0,11.0,7.57,7.5,2668,7.5,7.8676577
2638,20000000,6.15,103.0,9.0,6.6,6.6,2669,6.6,6.521474
2639,20000000,7.5,104.0,12.0,6.63,7.5,2670,7.5,6.9861355
2640,20000000,7.0,98.0,10.0,6.91,7.2,2671,7.2,7.0196624
2641,20000000,6.24,123.0,10.0,6.62,6.6,2672,6.6,6.6157894
2642,20000000,5.55,86.0,4.0,5.36,3.5,2673,3.5,5.243685
2643,20000000,6.4,104.0,3.0,6.34,6.4,2674,6.4,6.409587
2644,20000000,7.16,128.0,1.0,7.0,7.5,2675,7.5,7.2469625
2645,20000000,6.79,113.0,8.0,6.92,6.8,2676,6.8,7.002932
2646,20000000,5.6,91.0,10.0,5.4,5.6,2677,5.6,5.280926
2647,20000000,5.72,98.0,1.0,5.73,6.4,2678,6.4,5.554507
2648,20000000,6.63,111.0,3.0,6.99,7.2,2679,7.2,7.012356
2649,20000000,6.6,108.0,3.0,6.6,6.6,2680,6.6,6.7029138
2650,20000000,4.75,101.0,10.0,5.54,5.6,2681,5.6,4.988963
2651,20000000,7.03,113.0,3.0,7.27,7.4,2682,7.4,7.3599706
2652,20000000,6.4,103.0,4.0,5.75,6.4,2683,6.4,5.9396625
2653,20000000,4.0,87.0,1.0,4.0,4.0,2684,4.0,3.78931
2654,20000000,5.45,101.0,1.0,6.83,6.2,2685,6.2,6.4354954
2655,20000000,6.44,109.0,4.0,6.53,6.8,2686,6.8,6.5968876
2656,20000000,7.45,109.0,8.0,7.29,6.9,2687,6.9,7.4885335
2657,20000000,6.5,108.0,1.0,7.61,7.2,2688,7.2,7.431008
2658,20000000,5.77,105.0,9.0,5.7,5.7,2689,5.7,5.6968317
2659,20000000,6.2,99.0,6.0,6.0,5.9,2690,5.9,6.0596848
2660,20000000,5.1,90.0,9.0,5.1,5.1,2691,5.1,4.851652
2661,20000000,6.62,120.0,1.0,7.1,7.1,2692,7.1,7.121136
2662,20000000,6.37,104.0,2.0,6.26,6.2,2693,6.2,6.3309784
2663,20000000,7.06,123.0,4.0,7.12,7.5,2694,7.5,7.2809606
2664,20000000,6.13,93.0,5.0,5.64,5.2,2695,5.2,5.7022943
2665,20000000,6.05,109.0,7.0,5.94,5.8,2696,5.8,5.9965415
2666,20000000,4.97,85.0,3.0,4.6,5.0,2697,5.0,4.5496755
2667,20000000,5.2,101.0,6.0,5.2,5.2,2698,5.2,4.97203
2668,20000000,5.76,119.0,10.0,6.0,6.9,2699,6.9,5.9821157
2669,20000000,7.16,106.0,10.0,6.25,6.8,2700,6.8,6.6004367
2670,20000000,6.5,89.0,8.0,5.53,4.7,2701,4.7,5.766754
2671,20000000,6.79,108.0,10.0,6.08,6.1,2702,6.1,6.3555484
2672,20000000,6.85,115.0,10.0,6.7,6.7,2703,6.7,6.857436
2673,20000000,6.7,111.0,11.0,6.42,6.3,2704,6.3,6.584593
2674,20000000,4.9,90.0,8.0,4.9,4.9,2705,4.9,4.6544576
2675,20000000,6.93,124.0,3.0,6.93,7.4,2706,7.4,7.101413
2676,20000000,5.97,101.0,9.0,5.8,5.8,2707,5.8,5.8352523
2677,20000000,6.06,113.0,5.0,6.75,5.9,2708,5.9,6.642404
2678,20000000,5.25,98.0,7.0,5.3,5.3,2709,5.3,5.0468526
2679,20000000,6.69,121.0,4.0,6.92,6.9,2710,6.9,7.0031347
2680,20000000,7.45,148.0,10.0,8.1,8.1,2711,8.1,8.190372
2681,20000000,5.8,114.0,9.0,5.93,6.8,2712,6.8,5.922995
2682,20000000,6.4,68.0,2.0,6.28,6.4,2713,6.4,6.230262
2683,20000000,6.86,100.0,9.0,6.38,5.9,2714,5.9,6.5852146
2684,20000000,6.31,122.0,8.0,6.6,6.6,2715,6.6,6.6277075
2685,20000000,6.53,103.0,11.0,6.38,6.5,2717,6.5,6.477137
2686,20000000,7.3,127.0,4.0,6.78,7.0,2718,7.0,7.117078
2687,20000000,7.13,99.0,4.0,7.32,7.7,2719,7.7,7.390717
2688,20000000,4.2,88.0,7.0,5.55,4.2,2720,4.2,4.749629
2689,20000000,6.33,115.0,8.0,6.47,6.5,2721,6.5,6.518773
2690,20000000,7.72,124.0,1.0,7.5,7.6,2723,7.6,7.796504
2691,20000000,6.4,88.0,12.0,5.7,5.7,2724,5.7,5.8778996
2692,20000000,7.1,128.0,1.0,7.29,7.6,2725,7.6,7.4438286
2693,20000000,5.7,84.0,9.0,5.7,5.7,2726,5.7,5.573928
2694,20000000,5.35,101.0,1.0,5.77,5.6,2727,5.6,5.4171014
2695,20000000,6.15,98.0,7.0,5.83,5.3,2728,5.3,5.9063187
2696,20000000,5.96,122.0,11.0,5.25,5.3,2729,5.3,5.4754477
2697,20000000,7.27,127.0,10.0,7.27,7.4,2730,7.4,7.4547915
2698,20000000,6.0,95.0,4.0,6.16,6.0,2731,6.0,6.0923405
2699,20000000,2.66,87.0,8.0,3.1,1.9,2732,1.9,2.6818638
2700,20000000,6.6,106.0,9.0,6.0,6.0,2733,6.0,6.230408
2701,20000000,6.24,94.0,11.0,6.45,6.6,2734,6.6,6.4093904
2702,20000000,6.83,101.0,10.0,6.71,6.6,2735,6.6,6.8214808
2703,20000000,6.49,99.0,4.0,4.8,4.8,2736,4.8,5.306938
2704,20000000,6.65,123.0,10.0,5.6,6.0,2737,6.0,5.989527
2705,20000000,6.85,98.0,2.0,6.75,7.4,2738,7.4,6.8750353
2706,20000000,6.42,102.0,9.0,6.45,6.7,2739,6.7,6.496485
2707,20000000,6.72,101.0,3.0,6.96,7.0,2740,7.0,6.9935837
2708,20000000,7.0,115.0,2.0,6.65,6.3,2741,6.3,6.8948135
2709,20000000,7.27,133.0,9.0,7.29,7.2,2742,7.2,7.488618
2710,20000000,6.84,102.0,10.0,7.04,6.6,2743,6.6,7.0741587
2711,20000000,5.98,94.0,8.0,7.11,6.1,2744,6.1,6.82571
2712,20000000,5.8,108.0,3.0,5.6,5.6,2745,5.6,5.541672
2713,20000000,6.98,116.0,10.0,6.82,7.1,2746,7.1,6.993012
2714,20000000,4.5,93.0,5.0,4.5,4.5,2747,4.5,4.2663794
2715,20000000,7.08,102.0,2.0,7.35,6.4,2748,6.4,7.4106207
2716,20000000,7.03,103.0,2.0,7.0,7.0,2749,7.0,7.134942
2717,20000000,6.85,96.0,1.0,6.85,7.3,2750,7.3,6.9439383
2718,20000000,7.7,114.0,11.0,7.7,7.7,2751,7.7,7.8820124
2719,20000000,6.1,98.0,10.0,6.15,6.1,2752,6.1,6.152158
2720,20000000,6.71,106.0,12.0,6.37,6.1,2753,6.1,6.5342903
2721,20000000,6.0,91.0,3.0,6.0,6.0,2754,6.0,5.942328
2722,20000000,6.85,101.0,1.0,6.85,6.7,2755,6.7,6.9607925
2723,20000000,6.26,87.0,6.0,6.52,6.7,2757,6.7,6.453511
2724,20000000,6.6,109.0,10.0,6.55,6.6,2758,6.6,6.646389
2725,20000000,6.54,99.0,12.0,7.13,7.1,2759,7.1,7.027583
2726,20000000,4.53,88.0,8.0,2.0,1.5,2760,1.5,2.768086
2727,20000000,5.0,110.0,9.0,5.37,5.0,2761,5.0,4.9757004
2728,20000000,6.59,90.0,9.0,6.73,7.3,2762,7.3,6.730835
2729,20000000,5.52,83.0,9.0,5.46,5.5,2763,5.5,5.2514277
2730,20000000,5.52,84.0,1.0,5.46,4.6,2764,4.6,5.3160434
2731,20000000,7.41,148.0,1.0,7.01,6.6,2765,6.6,7.3901176
2732,20000000,5.63,98.0,4.0,6.22,6.2,2766,6.2,6.0159545
2733,20000000,6.5,107.0,10.0,5.83,5.6,2767,5.6,6.0695705
2734,20000000,2.8,78.0,2.0,2.8,2.8,2768,2.8,2.554596
2735,20000000,6.79,100.0,10.0,6.68,6.7,2769,6.7,6.783123
2736,20000000,5.34,83.0,10.0,4.57,4.0,2770,4.0,4.6353493
2737,20000000,6.1,100.0,3.0,6.11,6.1,2771,6.1,6.102744
2738,20000000,5.35,87.0,2.0,5.62,5.2,2772,5.2,5.3281584
2739,20000000,7.37,106.0,4.0,7.33,7.3,2773,7.3,7.4963937
2740,20000000,5.1,92.0,10.0,5.1,5.1,2774,5.1,4.84227
2741,20000000,6.65,116.0,10.0,7.05,7.1,2775,7.1,7.0552325
2742,20000000,6.88,125.0,1.0,6.88,7.0,2776,7.0,7.0562496
2743,20000000,7.06,99.0,11.0,6.73,6.4,2777,6.4,6.9045553
2744,20000000,7.31,100.0,7.0,7.31,7.0,2778,7.0,7.436396
2745,20000000,6.0,111.0,8.0,6.18,6.3,2779,6.3,6.180619
2746,20000000,2.82,96.0,1.0,3.13,2.4,2780,2.4,2.7569656
2747,20000000,6.6,100.0,10.0,6.37,6.2,2781,6.2,6.488167
2748,20000000,6.6,111.0,8.0,6.6,6.6,2782,6.6,6.6952457
2749,20000000,6.8,112.0,5.0,6.8,6.8,2783,6.8,6.9232416
2750,20000000,6.15,114.0,10.0,6.15,6.4,2784,6.4,6.2108192
2751,20000000,7.0,119.0,10.0,7.0,7.0,2785,7.0,7.1421213
2752,20000000,4.9,93.0,9.0,4.9,4.9,2786,4.9,4.644461
2753,20000000,7.3,114.0,6.0,7.3,6.7,2787,6.7,7.465484
2754,20000000,7.4,124.0,2.0,7.56,7.5,2788,7.5,7.731839
2755,20000000,6.35,116.0,1.0,6.43,6.8,2789,6.8,6.4978194
2756,20000000,6.84,98.0,11.0,6.5,6.5,2790,6.5,6.656809
2757,20000000,6.7,114.0,5.0,6.7,6.7,2791,6.7,6.8204765
2758,20000000,7.1,118.0,11.0,6.99,7.1,2792,7.1,7.1621623
2759,20000000,4.2,124.0,6.0,4.2,4.2,2793,4.2,3.93116
2760,20000000,7.0,104.0,6.0,7.25,7.3,2794,7.3,7.302067
2761,20000000,4.83,84.0,8.0,5.34,2.9,2795,2.9,4.890197
2762,20000000,5.8,107.0,12.0,6.24,7.3,2796,7.3,6.137108
2763,20000000,5.65,107.0,4.0,5.1,5.1,2797,5.1,5.118923
2764,20000000,1.7,88.0,8.0,1.7,1.7,2798,1.7,1.9879516
2765,20000000,6.43,125.0,6.0,7.0,7.0,2799,7.0,6.9807744
2766,20000000,6.63,115.0,4.0,6.57,6.4,2800,6.4,6.7057405
2767,20000000,6.23,105.0,8.0,6.4,6.8,2801,6.8,6.4069114
2768,20000000,6.3,101.0,12.0,6.3,6.3,2802,6.3,6.332476
2769,20000000,5.73,122.0,12.0,5.0,5.3,2803,5.3,5.166257
2770,20000000,7.4,126.0,3.0,7.1,6.8,2804,6.8,7.3900642
2771,20000000,6.8,101.0,8.0,6.49,6.1,2805,6.1,6.653241
2772,20000000,6.72,107.0,9.0,6.2,6.4,2806,6.4,6.4224715
2773,20000000,6.63,110.0,1.0,6.62,5.3,2807,5.3,6.7300477
2774,20000000,7.13,88.0,1.0,6.89,6.4,2808,6.4,7.0495124
2775,20000000,6.8,107.0,11.0,7.5,6.8,2809,6.8,7.4148035
2776,20000000,5.4,100.0,10.0,5.35,5.4,2810,5.4,5.1621275
2777,20000000,6.77,106.0,10.0,6.8,5.6,2811,5.6,6.8819532
2778,20000000,6.7,124.0,10.0,6.7,6.7,2812,6.7,6.831199
2779,20000000,5.7,83.0,12.0,5.7,5.7,2813,5.7,5.6050677
2780,20000000,5.8,95.0,7.0,5.87,5.8,2814,5.8,5.8000145
2781,20000000,6.4,96.0,5.0,5.65,5.6,2815,5.6,5.83905
2782,20000000,5.3,106.0,12.0,4.9,5.3,2816,5.3,4.7843375
2783,20000000,6.3,134.0,11.0,6.3,6.3,2817,6.3,6.422282
2784,20000000,3.0,98.0,11.0,3.0,3.0,2818,3.0,2.9416685
2785,20000000,2.7,90.0,7.0,2.7,2.7,2819,2.7,2.5221684
2786,20000000,5.3,113.0,7.0,5.0,5.0,2820,5.0,4.8803997
2787,20000000,5.22,105.0,2.0,5.26,5.7,2821,5.7,5.04656
2788,19800000,6.85,124.0,12.0,6.48,6.6,2822,6.6,6.710539
2789,19500000,6.99,123.0,12.0,6.78,7.3,2823,7.3,6.979006
2790,19400000,6.4,125.0,1.0,7.22,7.4,2824,7.4,7.151315
2791,19200000,6.4,105.0,2.0,6.4,6.4,2825,6.4,6.4579616
2792,19100000,6.06,109.0,9.0,7.06,7.1,2826,7.1,6.8519554
2793,19000000,7.27,116.0,7.0,7.6,8.5,2827,8.5,7.6827555
2794,19000000,7.17,181.0,11.0,8.0,8.0,2828,8.0,8.106889
2795,19000000,5.54,88.0,7.0,5.16,6.2,2829,6.2,5.102518
2796,19000000,6.31,92.0,6.0,5.82,5.6,2830,5.6,5.9326262
2797,19000000,5.98,89.0,8.0,6.32,6.1,2831,6.1,6.208089
2798,19000000,6.28,113.0,9.0,6.66,6.8,2832,6.8,6.6366434
2799,19000000,6.15,95.0,1.0,5.5,5.5,2833,5.5,5.612551
2800,19000000,5.22,113.0,9.0,5.26,4.7,2834,4.7,5.00849
2801,19000000,5.65,95.0,7.0,5.9,5.9,2835,5.9,5.7704005
2802,19000000,8.07,146.0,6.0,7.73,8.4,2836,8.4,8.127911
2803,19000000,4.47,93.0,10.0,5.2,5.6,2838,5.6,4.6378555
2804,19000000,6.13,101.0,2.0,6.29,6.5,2839,6.5,6.2579317
2805,19000000,7.3,110.0,1.0,7.3,7.3,2840,7.3,7.4713326
2806,19000000,6.1,101.0,8.0,6.5,6.1,2841,6.1,6.4287453
2807,19000000,6.35,100.0,1.0,5.84,6.4,2842,6.4,5.9719644
2808,19000000,7.5,131.0,11.0,6.92,7.5,2843,7.5,7.277805
2809,19000000,7.3,114.0,10.0,7.52,7.6,2844,7.6,7.618336
2810,19000000,4.2,85.0,7.0,4.2,4.2,2845,4.2,3.9549813
2811,19000000,5.9,94.0,2.0,6.08,5.9,2846,5.9,5.9715934
2812,19000000,6.3,109.0,10.0,6.39,6.5,2847,6.5,6.4278092
2813,19000000,4.8,89.0,1.0,4.8,4.8,2848,4.8,4.6174917
2814,19000000,6.62,97.0,3.0,6.27,6.3,2849,6.3,6.4102974
2815,19000000,5.95,121.0,9.0,5.82,6.4,2850,6.4,5.91593
2816,19000000,5.1,85.0,6.0,5.55,5.1,2851,5.1,5.1553717
2817,19000000,5.8,92.0,11.0,5.25,5.8,2852,5.8,5.2665033
2818,19000000,6.53,116.0,8.0,6.52,6.3,2853,6.3,6.626099
2819,18500000,5.9,90.0,4.0,6.09,5.9,2855,5.9,5.9840875
2820,18500000,6.3,100.0,10.0,6.28,6.3,2857,6.3,6.322327
2821,18500000,7.21,118.0,5.0,7.09,7.5,2858,7.5,7.2933784
2822,18500000,3.1,110.0,10.0,3.1,3.1,2859,3.1,3.0301871
2823,18200000,7.3,115.0,1.0,8.3,8.3,2860,8.3,8.232767
2824,18000000,6.4,97.0,5.0,5.9,6.3,2861,6.3,6.044147
2825,18000000,6.52,84.0,11.0,6.6,7.4,2862,7.4,6.5899954
2826,18000000,5.95,101.0,7.0,6.6,6.9,2863,6.9,6.4575467
2827,18000000,7.02,104.0,6.0,7.13,7.3,2864,7.3,7.2206144
2828,18000000,5.96,96.0,7.0,6.12,6.4,2865,6.4,6.0634227
2829,18000000,6.27,97.0,4.0,7.1,7.1,2866,7.1,6.9366074
2830,18000000,6.95,105.0,6.0,6.85,6.6,2867,6.6,6.9906216
2831,18000000,6.37,119.0,9.0,5.96,6.7,2868,6.7,6.1597867
2832,18000000,5.94,88.0,12.0,4.97,5.7,2869,5.7,5.128863
2833,18000000,5.77,106.0,2.0,5.8,5.7,2870,5.7,5.699971
2834,18000000,6.05,103.0,12.0,6.05,6.3,2871,6.3,6.069297
2835,18000000,7.2,92.0,11.0,6.2,7.1,2872,7.1,6.538081
2836,18000000,6.65,107.0,6.0,6.27,7.8,2873,7.8,6.4624743
2837,18000000,6.54,94.0,3.0,6.22,6.0,2874,6.0,6.331794
2838,18000000,5.3,100.0,9.0,5.8,5.6,2875,5.6,5.566896
2839,18000000,6.6,89.0,5.0,6.12,7.0,2876,7.0,6.264044
2840,18000000,6.0,99.0,3.0,6.24,6.6,2877,6.6,6.1686573
2841,18000000,7.9,160.0,9.0,8.4,8.4,2878,8.4,8.600564
2842,18000000,6.17,108.0,7.0,5.92,5.8,2879,5.8,6.0230684
2843,18000000,5.4,103.0,7.0,6.01,5.4,2880,5.4,5.7964635
2844,18000000,4.75,88.0,4.0,4.93,3.9,2881,3.9,4.6575923
2845,18000000,6.3,112.0,4.0,6.75,7.0,2882,7.0,6.724313
2846,18000000,6.7,113.0,9.0,6.68,6.7,2883,6.7,6.7920723
2847,18000000,5.7,103.0,6.0,5.8,5.8,2884,5.8,5.725656
2848,18000000,7.72,119.0,11.0,7.63,7.7,2885,7.7,7.85108
2849,18000000,6.38,103.0,10.0,6.4,6.4,2886,6.4,6.446934
2850,18000000,6.53,137.0,1.0,6.89,7.2,2887,7.2,6.9804783
2851,18000000,6.31,82.0,1.0,5.93,6.2,2888,6.2,5.946917
2852,18000000,6.84,111.0,3.0,6.23,6.3,2889,6.3,6.509351
2853,18000000,6.85,98.0,8.0,6.85,7.3,2890,7.3,6.9327574
2854,18000000,7.33,111.0,4.0,7.0,7.6,2891,7.6,7.251119
2855,18000000,5.2,94.0,12.0,5.3,5.3,2892,5.3,5.003035
2856,18000000,6.79,89.0,2.0,5.7,6.8,2893,6.8,5.9867864
2857,18000000,5.3,81.0,5.0,3.83,5.3,2894,5.3,4.23516
2858,18000000,6.93,101.0,8.0,6.32,6.0,2895,6.0,6.5709867
2859,18000000,7.16,122.0,2.0,7.56,7.8,2896,7.8,7.6483903
2860,18000000,7.23,109.0,8.0,7.04,7.5,2897,7.5,7.230077
